customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Is_New_Customer,Total_Extra_Services,Charge_Spike_Ratio,Tenure_Group,Display_Contract,Bill_Shock
4389-UEFCZ,0,0,1,0,72,1,1,1,0,1,0,1,1,1,105.5,7544.0,0,1,0,0,1,0,1,0,0,4,1.007,4+ Years,2-Year,Stable Bill
8711-LOBKY,1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.85,1188.25,0,0,1,0,1,0,0,1,0,0,0.986,4+ Years,2-Year,Stable Bill
9134-CEQMF,1,1,1,0,7,1,0,0,0,0,0,1,1,1,89.5,676.7,1,1,0,0,0,0,1,0,1,2,0.926,0-1 Year,Month-to-Month,Stable Bill
8985-OOPOS,0,0,0,0,1,1,0,0,0,1,1,1,1,0,74.1,74.1,0,0,0,1,0,1,0,0,1,4,1.0,0-1 Year,1-Year,Stable Bill
8800-ZKRFW,0,0,1,1,30,1,1,0,1,1,1,1,1,1,107.5,3242.5,0,1,0,0,0,0,1,0,0,5,0.995,2-4 Years,Month-to-Month,Stable Bill
2616-FLVQC,1,0,0,0,64,1,0,0,0,0,0,0,0,0,19.55,1240.15,0,0,1,0,1,0,0,1,0,0,1.009,4+ Years,2-Year,Stable Bill
9968-FFVVH,1,0,0,0,63,1,1,1,1,1,1,0,0,0,68.8,4111.35,0,0,0,1,0,0,0,0,0,4,1.054,4+ Years,1-Year,Bill Spiked (>5%)
3108-PCCGG,1,1,1,0,72,1,1,1,1,1,0,1,1,0,84.45,5899.85,0,0,0,0,1,1,0,0,0,5,1.031,4+ Years,2-Year,Stable Bill
7993-PYKOF,1,0,1,0,8,1,0,1,0,0,0,0,0,0,75.0,632.95,1,1,0,0,0,0,1,0,1,1,0.948,0-1 Year,Month-to-Month,Stable Bill
8390-FESFV,0,0,0,0,62,1,1,0,1,1,1,1,1,0,84.5,5193.2,0,0,0,0,1,0,0,0,0,5,1.009,4+ Years,2-Year,Stable Bill
3022-BEXHZ,1,0,1,1,67,1,1,0,1,1,1,1,1,1,111.2,7530.8,0,1,0,0,1,0,0,0,0,5,0.989,4+ Years,2-Year,Stable Bill
5027-XWQHA,1,0,0,0,6,1,0,0,0,0,0,0,0,0,44.75,270.95,1,0,0,0,0,0,1,0,1,0,0.991,0-1 Year,Month-to-Month,Stable Bill
6248-TKCQV,0,0,1,1,70,1,1,1,0,0,1,1,1,1,80.6,5460.2,0,0,0,0,1,0,0,0,0,4,1.033,4+ Years,2-Year,Stable Bill
6729-GDNGC,0,1,0,0,20,1,0,0,0,0,0,1,0,0,80.7,1614.2,0,1,0,0,0,0,0,0,0,1,1.0,1-2 Years,Month-to-Month,Stable Bill
6198-ZFIOJ,0,0,0,0,5,1,1,0,0,0,0,0,0,0,75.6,402.5,0,1,0,0,0,0,1,0,1,0,0.939,0-1 Year,Month-to-Month,Stable Bill
5989-OMNJE,0,0,1,1,24,0,0,1,1,1,0,1,1,0,57.6,1367.75,0,0,0,1,0,0,1,0,0,5,1.011,1-2 Years,1-Year,Stable Bill
4566-QVRRW,0,0,1,0,11,1,0,0,0,0,0,0,0,1,44.05,483.7,1,0,0,0,0,0,1,0,1,0,1.002,0-1 Year,Month-to-Month,Stable Bill
1291-CUOCY,1,0,1,0,72,1,1,0,1,1,1,1,1,1,110.6,7962.2,0,1,0,0,1,1,0,0,0,5,1.0,4+ Years,2-Year,Stable Bill
9795-SHUHB,0,0,1,1,66,1,0,1,1,0,1,0,0,1,58.2,3810.8,0,0,0,0,1,1,0,0,0,3,1.008,4+ Years,2-Year,Stable Bill
3230-IUALN,0,0,1,1,45,1,0,1,0,1,1,1,1,1,81.0,3533.6,0,0,0,0,1,0,0,1,0,5,1.032,2-4 Years,2-Year,Stable Bill
0042-RLHYP,0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.7,1396.9,0,0,1,0,1,0,0,0,0,0,0.973,4+ Years,2-Year,Stable Bill
8519-IMDHU,1,1,1,0,15,1,1,0,0,0,0,0,1,1,85.6,1345.55,1,1,0,0,0,0,0,0,0,1,0.954,1-2 Years,Month-to-Month,Stable Bill
4945-RVMTE,0,0,0,0,28,1,0,0,0,1,0,1,0,1,59.55,1646.45,0,0,0,0,0,0,0,0,0,2,1.013,2-4 Years,Month-to-Month,Stable Bill
0201-OAMXR,0,0,0,0,70,1,1,1,1,1,1,1,1,0,115.55,8127.6,1,1,0,1,0,1,0,0,0,6,0.995,4+ Years,1-Year,Stable Bill
1866-NXPSP,0,0,0,0,36,1,0,1,1,1,1,0,1,1,75.55,2680.15,0,0,0,1,0,0,0,1,0,5,1.015,2-4 Years,1-Year,Stable Bill
3372-KWFBM,1,1,0,0,16,1,1,0,0,0,0,1,0,1,86.6,1281.0,1,1,0,0,0,0,1,0,0,1,1.082,1-2 Years,Month-to-Month,Bill Spiked (>5%)
7831-QGOXH,0,0,0,0,18,1,1,0,0,0,0,1,0,1,85.2,1553.9,1,1,0,0,0,0,1,0,0,1,0.987,1-2 Years,Month-to-Month,Stable Bill
6393-WRYZE,0,0,1,0,34,1,1,0,0,0,0,1,1,1,97.65,3207.55,1,1,0,0,0,0,1,0,0,2,1.035,2-4 Years,Month-to-Month,Stable Bill
3941-XTSKM,1,0,1,1,42,0,0,0,1,1,0,0,1,1,45.1,2049.05,0,0,0,1,0,1,0,0,0,3,0.924,2-4 Years,1-Year,Stable Bill
1661-CZBAU,1,0,0,0,48,1,1,1,0,0,1,0,1,1,70.95,3629.2,0,0,0,1,0,0,0,0,0,3,0.938,2-4 Years,1-Year,Stable Bill
6599-RCLCJ,1,0,1,0,47,1,1,0,1,1,1,1,1,1,109.55,5124.55,1,1,0,0,0,0,1,0,0,5,1.005,2-4 Years,Month-to-Month,Stable Bill
9831-BPFRI,0,0,1,1,39,1,1,0,1,1,1,0,0,1,89.55,3474.45,1,1,0,1,0,0,1,0,0,3,1.005,2-4 Years,1-Year,Stable Bill
5158-RIVOP,0,0,1,1,11,1,0,0,0,0,0,0,0,0,20.9,202.3,0,0,1,0,1,1,0,0,1,0,1.136,0-1 Year,2-Year,Bill Spiked (>5%)
9788-YTFGE,1,0,0,0,7,1,0,0,0,0,0,0,0,1,19.95,147.5,0,0,1,0,0,0,0,1,1,0,0.947,0-1 Year,Month-to-Month,Stable Bill
9277-JOOMO,0,0,0,0,3,1,1,0,0,0,0,0,0,0,24.6,86.35,0,0,1,0,0,0,0,1,1,0,0.855,0-1 Year,Month-to-Month,Stable Bill
1907-YLNYW,1,0,0,0,8,1,0,1,0,1,0,0,1,1,66.7,579.0,0,0,0,0,0,0,1,0,1,3,0.922,0-1 Year,Month-to-Month,Stable Bill
1725-MIMXW,1,0,0,1,1,1,0,0,0,0,0,0,0,1,19.45,19.45,1,0,1,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
8947-YRTDV,1,0,1,1,32,1,0,1,1,1,0,0,1,0,94.8,3131.55,0,1,0,1,0,0,0,1,0,4,0.969,2-4 Years,1-Year,Stable Bill
3161-ONRWK,1,0,1,1,60,1,0,1,1,1,1,0,0,1,65.85,3928.3,0,0,0,1,0,0,0,0,0,4,1.006,4+ Years,1-Year,Stable Bill
0114-RSRRW,0,0,1,0,10,1,0,0,0,0,0,0,0,1,19.95,187.75,0,0,1,0,0,0,0,0,1,0,1.063,0-1 Year,Month-to-Month,Bill Spiked (>5%)
4565-NLZBV,0,0,1,0,71,1,1,0,0,0,0,0,0,1,24.65,1710.15,0,0,1,0,1,0,0,0,0,0,1.023,4+ Years,2-Year,Stable Bill
0031-PVLZI,0,0,1,1,4,1,0,0,0,0,0,0,0,0,20.35,76.35,1,0,1,0,0,0,0,1,1,0,1.066,0-1 Year,Month-to-Month,Bill Spiked (>5%)
7206-GZCDC,0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.25,69.25,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
6682-VCIXC,0,0,1,1,43,0,0,1,1,0,1,1,0,1,51.25,2151.6,0,0,0,1,0,0,0,0,0,4,1.024,2-4 Years,1-Year,Stable Bill
4791-QRGMF,1,0,1,0,59,1,1,0,0,1,0,1,1,1,99.5,5961.1,1,1,0,1,0,0,0,0,0,3,0.985,4+ Years,1-Year,Stable Bill
6475-VHUIZ,0,0,1,0,23,1,0,0,0,1,1,0,0,0,54.25,1221.55,0,0,0,0,0,0,1,0,0,2,1.021,1-2 Years,Month-to-Month,Stable Bill
3910-MRQOY,0,0,1,0,72,1,0,0,0,0,0,0,0,0,19.4,1496.45,0,0,1,0,1,0,0,0,0,0,0.933,4+ Years,2-Year,Stable Bill
0661-WCQNQ,1,0,1,0,22,1,0,1,0,0,1,0,0,1,56.25,1292.2,0,0,0,1,0,1,0,0,0,2,0.958,1-2 Years,1-Year,Stable Bill
7537-RBWEA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.15,25.15,0,0,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
4656-CAURT,1,0,0,0,69,1,1,0,0,0,0,0,0,0,23.95,1713.1,0,0,1,0,1,0,0,0,0,0,0.965,4+ Years,2-Year,Stable Bill
0121-SNYRK,1,0,0,0,50,0,0,1,0,0,1,0,0,1,35.4,1748.9,0,0,0,1,0,0,0,1,0,2,1.012,4+ Years,1-Year,Stable Bill
1768-ZAIFU,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.2,25.2,1,0,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
4671-LXRDQ,1,0,0,0,2,1,0,0,0,0,0,0,0,1,45.0,96.45,1,0,0,0,0,0,0,1,1,0,0.933,0-1 Year,Month-to-Month,Stable Bill
3733-LSYCE,0,0,1,0,15,1,0,0,1,0,0,0,0,0,75.35,1114.55,0,1,0,0,0,0,0,0,0,1,1.014,1-2 Years,Month-to-Month,Stable Bill
6265-FRMTQ,1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.4,609.1,0,0,1,0,1,0,0,0,0,0,1.038,2-4 Years,2-Year,Stable Bill
3838-OZURD,1,0,1,0,66,1,1,0,1,1,0,1,1,1,105.0,7133.25,1,1,0,0,0,1,0,0,0,4,0.972,4+ Years,Month-to-Month,Stable Bill
1371-DWPAZ,0,0,1,1,0,0,0,1,1,1,1,1,0,0,56.05,0.0,0,0,0,0,1,1,0,0,1,5,1.0,0-1 Year,2-Year,Stable Bill
9269-CQOOL,1,0,0,1,3,1,0,0,0,0,0,1,0,1,54.7,169.45,1,0,0,0,0,1,0,0,1,1,0.968,0-1 Year,Month-to-Month,Stable Bill
2017-CCBLH,0,0,0,0,8,1,0,0,0,0,0,0,0,0,20.0,141.6,0,0,1,0,1,0,0,1,1,0,1.13,0-1 Year,2-Year,Bill Spiked (>5%)
7690-KPNCU,1,0,1,1,64,1,0,1,0,1,0,1,1,1,73.05,4688.65,0,0,0,1,0,1,0,0,0,4,0.997,4+ Years,1-Year,Stable Bill
0536-BGFMZ,0,0,1,0,28,1,0,0,0,0,0,0,0,0,20.5,563.05,0,0,1,0,0,0,0,1,0,0,1.019,2-4 Years,Month-to-Month,Stable Bill
2293-IJWPS,0,0,1,0,57,1,1,0,0,1,0,1,1,1,100.75,5985.0,0,1,0,1,0,1,0,0,0,3,0.96,4+ Years,1-Year,Stable Bill
2845-HSJCY,0,0,1,1,14,1,1,0,0,1,0,0,1,1,87.25,1258.6,1,1,0,0,0,0,1,0,0,2,0.971,1-2 Years,Month-to-Month,Stable Bill
5469-NUJUR,1,0,0,0,19,1,0,0,0,0,0,0,0,1,19.95,373.5,0,0,1,0,1,0,0,1,0,0,1.015,1-2 Years,2-Year,Stable Bill
1184-PJVDB,1,0,1,0,10,1,0,0,0,0,0,1,0,1,79.95,857.2,1,1,0,0,0,0,1,0,1,1,0.933,0-1 Year,Month-to-Month,Stable Bill
2625-TRCZQ,0,0,1,0,51,0,0,0,1,0,0,1,1,1,49.65,2553.35,0,0,0,0,0,0,1,0,0,3,0.992,4+ Years,Month-to-Month,Stable Bill
4102-HLENU,0,0,1,0,67,1,1,1,1,1,0,0,0,0,65.65,4322.85,0,0,0,0,1,0,0,1,0,3,1.018,4+ Years,2-Year,Stable Bill
7266-GSSJX,1,0,1,1,11,1,0,0,0,0,0,0,0,1,20.45,250.8,0,0,1,0,0,0,1,0,1,0,0.897,0-1 Year,Month-to-Month,Stable Bill
7722-VJRQD,1,0,1,1,72,0,0,1,0,1,1,1,1,0,60.95,4549.05,0,0,0,0,1,0,0,0,0,5,0.965,4+ Years,2-Year,Stable Bill
7073-QETQY,1,0,1,1,66,1,0,0,0,0,0,0,0,1,20.35,1359.5,0,0,1,1,0,0,1,0,0,0,0.988,4+ Years,1-Year,Stable Bill
9415-DPEWS,0,0,0,0,18,1,1,0,0,0,1,1,0,1,88.35,1639.3,1,1,0,0,0,0,1,0,0,2,0.97,1-2 Years,Month-to-Month,Stable Bill
5624-RYAMH,0,0,0,0,9,1,0,0,0,0,0,0,0,1,19.5,178.85,0,0,1,0,0,0,1,0,1,0,0.981,0-1 Year,Month-to-Month,Stable Bill
0196-JTUQI,0,0,0,0,9,1,1,0,0,0,0,0,0,1,75.2,633.85,0,1,0,0,0,1,0,0,1,0,1.068,0-1 Year,Month-to-Month,Bill Spiked (>5%)
7130-YXBRO,1,0,1,0,48,1,1,1,1,1,0,1,1,1,111.45,5315.1,0,1,0,0,0,0,0,0,0,5,1.006,2-4 Years,Month-to-Month,Stable Bill
9272-LSVYH,1,0,0,0,10,1,0,0,0,0,0,0,0,0,70.15,735.5,0,1,0,0,0,0,0,1,1,0,0.954,0-1 Year,Month-to-Month,Stable Bill
7943-RQCHR,0,0,0,0,9,1,1,0,0,0,0,1,1,1,94.75,889.9,1,1,0,0,0,0,1,0,1,2,0.958,0-1 Year,Month-to-Month,Stable Bill
3793-MMFUH,0,1,0,0,13,1,1,0,0,0,0,1,1,1,95.05,1290.0,1,1,0,0,0,0,1,0,0,2,0.958,1-2 Years,Month-to-Month,Stable Bill
3249-ZPQRG,1,0,0,0,4,1,1,0,1,0,0,0,0,0,78.45,330.05,1,1,0,0,0,0,1,0,1,1,0.951,0-1 Year,Month-to-Month,Stable Bill
2568-BRGYX,1,0,0,0,4,1,0,0,0,0,0,0,0,1,70.2,237.95,1,1,0,0,0,0,1,0,1,0,1.18,0-1 Year,Month-to-Month,Bill Spiked (>5%)
3084-DOWLE,0,0,1,0,72,1,1,1,1,1,1,1,1,0,92.0,6474.4,0,0,0,0,1,0,0,0,0,6,1.023,4+ Years,2-Year,Stable Bill
1084-MNSMJ,0,0,1,1,51,1,0,1,1,1,1,1,1,0,85.5,4421.95,0,0,0,0,1,1,0,0,0,6,0.986,4+ Years,2-Year,Stable Bill
7721-JXEAW,1,0,1,0,59,0,0,0,1,0,0,0,1,1,41.05,2452.7,1,0,0,0,0,0,0,0,0,2,0.987,4+ Years,Month-to-Month,Stable Bill
7249-WBIYX,1,0,1,0,10,1,1,0,0,0,0,1,0,1,85.6,813.85,1,1,0,0,0,0,1,0,1,1,1.052,0-1 Year,Month-to-Month,Bill Spiked (>5%)
4238-HFHSN,1,1,1,0,61,1,1,0,1,0,0,0,0,1,82.15,4904.85,0,1,0,0,0,0,1,0,0,1,1.022,4+ Years,Month-to-Month,Stable Bill
6250-CGGUN,1,0,0,0,54,1,0,1,0,1,1,0,0,0,84.4,4484.05,0,1,0,1,0,0,1,0,0,3,1.016,4+ Years,1-Year,Stable Bill
5478-JJVZK,0,0,0,0,33,1,1,1,1,0,0,0,0,1,60.9,2033.85,0,0,0,0,0,0,0,1,0,2,0.988,2-4 Years,Month-to-Month,Stable Bill
7596-IIWYC,0,0,0,0,27,1,0,0,0,0,0,0,0,1,20.25,538.2,0,0,1,0,1,0,0,0,0,0,1.016,2-4 Years,2-Year,Stable Bill
6567-HOOPW,0,1,0,0,1,1,0,0,0,0,0,1,0,1,79.2,79.2,1,1,0,0,0,0,1,0,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
9793-WECQC,1,0,0,0,23,1,0,0,1,0,0,1,1,0,95.3,2192.9,0,1,0,0,0,0,0,1,0,3,1.0,1-2 Years,Month-to-Month,Stable Bill
4291-HPAXL,1,0,0,1,1,1,0,0,0,0,0,0,0,0,19.85,19.85,0,0,1,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
8999-YPYBV,1,0,1,1,45,1,0,1,1,1,1,1,1,1,84.35,3858.05,0,0,0,0,1,0,0,1,0,6,0.984,2-4 Years,2-Year,Stable Bill
1839-FBNFR,0,0,1,1,39,1,0,0,0,0,0,0,0,1,19.85,854.8,0,0,1,0,1,0,0,0,0,0,0.906,2-4 Years,2-Year,Stable Bill
3164-AALRN,1,0,0,0,5,1,0,0,0,1,0,1,1,1,70.0,347.4,1,0,0,1,0,0,0,1,1,3,1.007,0-1 Year,1-Year,Stable Bill
3071-MVJCD,1,0,1,1,72,1,1,1,1,1,1,1,0,0,82.3,5815.15,0,0,0,0,1,0,0,0,0,5,1.019,4+ Years,2-Year,Stable Bill
1697-BCSHV,0,0,1,1,58,1,1,0,1,0,0,1,0,1,66.8,3970.4,0,0,0,0,0,0,0,0,0,2,0.976,4+ Years,Month-to-Month,Stable Bill
0562-KBDVM,0,0,0,0,70,0,0,1,1,1,1,0,0,1,44.6,3058.15,0,0,0,0,1,0,0,0,0,4,1.021,4+ Years,2-Year,Stable Bill
1131-SUEKT,1,0,1,1,61,1,0,0,1,0,1,1,1,1,98.45,6145.2,0,1,0,1,0,0,0,0,0,4,0.977,4+ Years,1-Year,Stable Bill
3717-OEAUQ,1,0,0,0,2,1,0,0,0,0,0,0,0,0,70.7,129.2,0,1,0,0,0,0,0,1,1,0,1.094,0-1 Year,Month-to-Month,Bill Spiked (>5%)
4538-WNTMJ,0,0,1,1,46,1,1,0,0,0,0,0,0,0,24.95,1165.9,0,0,1,1,0,0,0,1,0,0,0.984,2-4 Years,1-Year,Stable Bill
3334-CTHOL,0,0,0,0,1,1,1,0,0,0,0,0,0,1,49.95,49.95,1,0,0,0,0,0,0,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
4704-ERYFC,0,0,1,0,22,1,0,0,0,0,0,0,0,1,69.25,1554.0,1,1,0,0,0,0,1,0,0,0,0.98,1-2 Years,Month-to-Month,Stable Bill
9432-RUVSL,0,0,0,0,48,1,0,1,0,1,1,1,1,1,102.5,4904.25,0,1,0,0,1,1,0,0,0,5,1.003,2-4 Years,2-Year,Stable Bill
8060-HIWJJ,1,0,0,0,64,1,1,0,1,1,1,1,1,0,86.55,5632.55,0,0,0,0,1,1,0,0,0,5,0.983,4+ Years,2-Year,Stable Bill
7684-XSZIY,1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.3,1643.25,0,0,1,0,1,0,0,0,0,0,1.065,4+ Years,2-Year,Bill Spiked (>5%)
9089-UOWJG,0,0,1,1,12,1,0,0,0,1,0,1,0,1,58.35,740.55,0,0,0,0,0,1,0,0,1,2,0.946,0-1 Year,Month-to-Month,Stable Bill
8621-MNIHH,0,1,1,0,34,1,1,0,1,1,0,0,1,1,94.25,3217.55,1,1,0,0,0,0,1,0,0,3,0.996,2-4 Years,Month-to-Month,Stable Bill
8039-ACLPL,0,0,1,1,72,1,0,1,1,1,0,0,1,0,68.75,4888.2,0,0,0,0,1,1,0,0,0,4,1.013,4+ Years,2-Year,Stable Bill
9885-AIBVB,1,0,1,0,29,1,1,0,1,1,0,0,0,1,85.8,2440.25,0,1,0,0,0,0,1,0,0,2,1.02,2-4 Years,Month-to-Month,Stable Bill
1934-MKPXS,1,0,1,1,33,1,0,0,0,0,0,0,0,0,20.1,620.55,0,0,1,1,0,1,0,0,0,0,1.069,2-4 Years,1-Year,Bill Spiked (>5%)
2592-YKDIF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,0,0,1,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
2272-JKMSI,0,0,1,1,62,1,1,0,1,1,1,1,1,1,110.8,6840.95,0,1,0,1,0,0,1,0,0,5,1.004,4+ Years,1-Year,Stable Bill
0471-LVHGK,1,0,1,0,41,1,1,0,0,1,0,1,1,1,73.0,3001.2,1,0,0,1,0,0,1,0,0,3,0.997,2-4 Years,1-Year,Stable Bill
9518-RWHZL,0,0,0,0,64,1,1,0,0,1,0,1,1,1,100.05,6254.2,1,1,0,1,0,1,0,0,0,3,1.024,4+ Years,1-Year,Stable Bill
8714-CTZJW,0,0,0,0,4,1,0,0,0,1,0,0,1,1,82.85,319.6,0,1,0,0,0,1,0,0,1,2,1.037,0-1 Year,Month-to-Month,Stable Bill
3569-EDBPQ,0,0,0,0,24,1,1,1,0,0,1,0,0,1,84.35,1938.05,0,1,0,0,0,0,1,0,0,2,1.045,1-2 Years,Month-to-Month,Stable Bill
3131-NWVFJ,0,0,1,1,14,1,0,0,0,0,0,0,0,0,19.55,294.5,0,0,1,1,0,0,0,1,0,0,0.929,1-2 Years,1-Year,Stable Bill
7521-YXVZY,1,0,0,1,3,1,0,0,0,0,0,0,0,0,19.95,58.3,0,0,1,0,0,0,0,1,1,0,1.027,0-1 Year,Month-to-Month,Stable Bill
5419-CONWX,0,1,0,0,4,1,0,0,1,1,0,1,1,1,99.8,442.85,1,1,0,0,0,1,0,0,1,4,0.901,0-1 Year,Month-to-Month,Stable Bill
6240-EURKS,0,0,0,1,18,0,0,0,0,0,0,0,1,1,35.0,553.0,1,0,0,0,0,0,1,0,0,1,1.139,1-2 Years,Month-to-Month,Bill Spiked (>5%)
2373-NTKOD,1,0,0,0,8,1,0,0,0,0,0,1,1,1,66.25,546.45,0,0,0,0,0,0,1,0,1,2,0.97,0-1 Year,Month-to-Month,Stable Bill
1970-KKFWL,0,0,0,0,35,1,1,0,0,0,0,0,0,0,23.3,797.1,0,0,1,0,1,0,0,0,0,0,1.023,2-4 Years,2-Year,Stable Bill
6960-HVYXR,0,0,0,0,1,1,1,0,0,0,0,0,0,0,76.0,76.0,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
9337-SRRNI,1,0,0,1,66,1,1,0,0,0,0,0,0,1,25.3,1673.8,0,0,1,0,1,1,0,0,0,0,0.998,4+ Years,2-Year,Stable Bill
0895-UADGO,1,0,0,1,8,0,0,1,0,0,1,0,1,1,44.55,343.45,0,0,0,0,1,0,0,1,1,3,1.038,0-1 Year,2-Year,Stable Bill
5678-VFNEQ,0,0,1,0,71,1,1,1,0,1,0,1,1,1,104.1,7412.25,0,1,0,1,0,1,0,0,0,4,0.997,4+ Years,1-Year,Stable Bill
5977-CKHON,0,0,1,1,43,1,1,0,0,1,0,0,1,1,92.55,4039.0,0,1,0,0,0,0,0,0,0,2,0.985,2-4 Years,Month-to-Month,Stable Bill
7024-OHCCK,0,1,0,0,2,1,1,0,0,0,0,1,1,1,93.85,170.85,1,1,0,0,0,0,1,0,1,2,1.099,0-1 Year,Month-to-Month,Bill Spiked (>5%)
2692-BUCFV,1,1,0,0,29,1,0,0,1,1,0,1,1,1,101.45,2948.6,0,1,0,0,0,0,0,0,0,4,0.998,2-4 Years,Month-to-Month,Stable Bill
7861-UVUFT,0,0,1,0,15,1,0,0,0,1,0,1,0,1,84.3,1308.4,1,1,0,0,0,0,1,0,0,2,0.966,1-2 Years,Month-to-Month,Stable Bill
1830-GGFNM,1,0,1,1,65,1,1,1,1,1,1,0,0,0,94.55,6078.75,0,1,0,0,1,1,0,0,0,4,1.011,4+ Years,2-Year,Stable Bill
5302-BDJNT,1,0,0,0,35,1,1,0,0,1,1,1,0,0,95.5,3418.2,0,1,0,0,0,0,1,0,0,3,0.978,2-4 Years,Month-to-Month,Stable Bill
5223-UZAVK,1,0,0,0,64,1,0,1,1,0,0,1,1,1,100.3,6603.8,0,1,0,1,0,1,0,0,0,4,0.972,4+ Years,1-Year,Stable Bill
4859-ZSRDZ,0,0,1,1,58,0,0,0,0,1,1,1,1,1,55.5,3166.9,0,0,0,0,1,1,0,0,0,4,1.016,4+ Years,2-Year,Stable Bill
5651-WYIPH,0,1,0,0,18,1,0,0,1,0,0,0,0,1,49.85,865.75,0,0,0,0,0,1,0,0,0,1,1.036,1-2 Years,Month-to-Month,Stable Bill
9350-VLHMB,1,0,1,1,67,1,1,0,1,0,0,0,1,1,89.55,6373.1,0,1,0,0,0,0,0,0,0,2,0.941,4+ Years,Month-to-Month,Stable Bill
3498-LZGQZ,1,0,1,1,63,1,0,0,0,0,0,0,0,1,19.15,1177.05,0,0,1,0,1,0,0,1,0,0,1.025,4+ Years,2-Year,Stable Bill
8785-CJSHH,0,0,1,0,60,1,1,0,1,0,0,1,1,1,99.8,5985.75,0,1,0,0,0,0,1,0,0,3,1.0,4+ Years,Month-to-Month,Stable Bill
5357-TZHPP,1,1,0,0,9,1,1,0,0,0,0,0,1,1,84.4,732.5,1,1,0,0,0,1,0,0,1,1,1.037,0-1 Year,Month-to-Month,Stable Bill
3870-SPZSI,0,0,1,1,70,1,1,1,1,1,1,1,1,1,113.05,7869.05,0,1,0,0,1,1,0,0,0,6,1.006,4+ Years,2-Year,Stable Bill
0680-DFNNY,1,0,1,0,15,1,1,0,0,1,0,1,1,1,101.1,1504.05,1,1,0,0,0,0,1,0,0,3,1.008,1-2 Years,Month-to-Month,Stable Bill
7560-QRBXH,0,0,0,1,48,1,0,0,0,0,0,0,0,0,19.95,936.7,0,0,1,1,0,0,0,1,0,0,1.022,2-4 Years,1-Year,Stable Bill
7077-XJMET,1,0,1,0,12,1,0,0,0,1,1,1,1,1,74.15,741.4,0,0,0,0,0,0,1,0,1,4,1.2,0-1 Year,Month-to-Month,Bill Spiked (>5%)
8752-GHJFU,1,1,1,0,71,1,1,1,1,1,1,0,0,1,92.0,6585.2,0,1,0,1,0,0,1,0,0,4,0.992,4+ Years,1-Year,Stable Bill
6896-SRVYQ,1,1,0,0,44,1,0,0,0,1,0,0,0,0,73.85,3122.4,0,1,0,0,0,0,1,0,0,1,1.041,2-4 Years,Month-to-Month,Stable Bill
7767-UXAGJ,1,0,0,0,1,1,1,0,0,0,0,0,0,1,50.45,50.45,1,0,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
4652-ODEVH,1,0,1,1,45,1,1,0,0,0,0,0,0,0,24.45,1088.25,0,0,1,0,1,0,0,1,0,0,1.011,2-4 Years,2-Year,Stable Bill
6510-UPNKS,0,0,0,0,23,1,1,0,0,0,0,0,0,0,24.8,615.35,0,0,1,1,0,1,0,0,0,0,0.927,1-2 Years,1-Year,Stable Bill
6718-BDGHG,0,0,1,0,43,1,1,0,0,0,1,1,0,1,64.85,2908.2,0,0,0,1,0,0,0,0,0,2,0.959,2-4 Years,1-Year,Stable Bill
9046-DQMTP,1,0,0,0,35,1,0,0,0,0,0,0,0,0,20.75,739.9,0,0,1,0,0,0,0,0,0,0,0.982,2-4 Years,Month-to-Month,Stable Bill
6439-LAJXL,1,0,1,0,9,1,0,1,1,0,1,1,0,1,68.95,593.85,0,0,0,0,0,0,0,1,1,4,1.045,0-1 Year,Month-to-Month,Stable Bill
1571-SAVHK,1,0,0,0,12,1,1,0,0,0,1,1,1,1,99.95,1132.75,1,1,0,0,0,0,0,1,1,3,1.059,0-1 Year,Month-to-Month,Bill Spiked (>5%)
